OBJECT_ID,URL,RETURN_TYPE,TAX_YEAR,ORG_NAME,ORG_ADDR_STATE,ORG_EIN,GRO_RCPT,YEAR_FORMATION,ACT_GVRN_EMPL_TOT,ACT_GVRN_VOL_TOT,REV_CONTR_TOTL_CY,REV_PROG_TOT_CY,REV_INVEST_TOT_CY,REV_OTH_CY,REV_TOT_CY,EXP_GRANT_SIMILAR_CY,EXP_BEN_PAID_MEMB_CY,EXP_SAL_ETC_CY,EXP_PROF_FUNDR_TOT_CY,EXP_OTH_CY,EXP_TOT_CY,EXP_REV_LESS_EXP_CY,NAFB_LIAB_TOT_BOY,NAFB_LIAB_TOT_EOY,NAFB_TOT_BOY,NAFB_TOT_EOY,COMP_DTK_NUM_GT_100K_HCE,COMP_DTK_NUM_GT_100K,EXEC_NAME,EXEC_TITLE,EXEC_SALARY,EXEC_HCE_FLAG
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713189349313271_public.xml,990,2016,CENTER FOR COMMUNITY ADVOCACY,CA,770192068,511008,1988,6,600,359748,77142,603,35738,473231,0,0,416224,0,152720,568944,-95713,721031,779920,1139440,1061948,0,0,OSCAR RUIZ,President,0,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201742629349300504_public.xml,990,2016,THE LITTLE BABY FACE FOUNDATION,NY,320024143,510822,2002,0,30,493916,0,1371,-104803,390484,0,0,23584,0,293093,316677,73807,16701,22591,403082,476755,0,0,JAMES W GERARD,PRESIDENT,0,0
2.01831E+17,https://s3.amazonaws.com/irs-form-990/201831019349301203_public.xml,990,2017,Sunshine Pre-School Inc,CA,954762647,510129,2008,12,5,0,510129,0,0,510129,0,0,277127,0,493274,770401,-260272,0,0,0,0,0,0,0,0,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723199349304167_public.xml,990,2016,American Legion Post 197,ME,16021275,509606,1951,7,8,11239,2186,0,80808,94233,0,0,22417,0,64723,87140,7093,0,0,103179,115016,0,0,GUESSING: Joseph Webster,Commander,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201800979349300400_public.xml,990,2017,THE DAHLEM CONSERVANCY,MI,412155768,509471,2005,11,258,380183,96045,2281,639,479148,0,0,199614,0,116570,316184,162964,57069,8612,819023,989510,0,0,REBECCA SHOTWELL,PRESIDENT,0,0
2.01811E+17,https://s3.amazonaws.com/irs-form-990/201810879349300426_public.xml,990,2017,CHRISTIAN LABOR ASSOC OF THE USA OF THE UNITED STATES OF AMERICA,MI,380419474,509433,1952,7,0,485496,0,10037,13900,509433,0,900,364997,0,96754,462651,46782,2637,2149,835095,887177,0,0,CLARENCE MERRILL,PRESIDENT,96412,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743179349301324_public.xml,990,2016,All Saints Senior Housing NFP,IL,273362317,509279,2010,0,0,0,506201,1107,1971,509279,0,0,146079,0,417917,563996,-54717,1018455,948491,7466824,7412107,0,0,GUESSING: Antwaun Smith,Director,100221,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349303747_public.xml,990,2016,San Diego City College Foundation Inc,CA,237261624,509165,1972,0,10,413917,0,95248,0,509165,151507,0,0,0,268218,419725,89440,0,0,2575433,2664873,0,0,Ricky Shabazz,College Pres,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723109349302192_public.xml,990,2016,US FOR BELIZE FOUNDATION FOR RESEARCH & ENVIRONMENTAL EDUCATION,FL,593340282,509148,1995,3,7,53287,455861,0,0,509148,0,0,232959,0,267190,500149,8999,0,0,150317,159316,0,0,JACOB MARLIN,PRESIDENT,63119,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800379349300805_public.xml,990,2016,Cary Band Boosters Club,NC,237219498,507978,1972,0,334,220861,0,19,163959,384839,0,0,0,0,441834,441834,-56995,0,0,124336,67341,0,0,GREG KRAUS,President,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723199349317522_public.xml,990,2016,Mar Vista School Enrichment Group ATTN Ken Mayne Treasurer,CA,954166894,507778,0,0,0,234566,0,37,219165,453768,0,0,0,0,366836,366836,86932,0,0,275863,362795,0,0,Jasmine Jaffe,Co-President,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349310610_public.xml,990,2016,Greenbrier Episcopal School Inc,WV,550760786,507015,1999,29,0,30964,443519,0,26578,501061,0,0,413056,0,102209,515265,-14204,146111,154135,774,-13430,0,0,Jody Wooton,President,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723199349310367_public.xml,990,2016,TAIWAN CENTER INC,NY,112857501,506833,0,12,30,185664,241401,1134,50803,479002,61344,0,176880,0,274714,512938,-33936,20495,33177,1555252,1521316,0,0,Esther Lin,President,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201800579349300135_public.xml,990,2017,BIBLE EXPLORATIONS INC,CA,770369183,506409,1994,2,0,495593,0,0,10816,506409,0,0,95869,0,695972,791841,-285432,930,978,686325,400893,0,0,JOHN VANDENBURGH,President,49200,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713499349300501_public.xml,990,2016,BURLINGAME HIGH SCHOOL PARENTS GROUP,CA,942939979,505839,1983,0,50,374740,40303,1170,75489,491702,270857,0,0,0,105786,376643,115059,0,0,447638,562697,0,0,JENNIFER SLABODA,President,0,0
2.0182E+17,https://s3.amazonaws.com/irs-form-990/201820229349300972_public.xml,990,2016,ENRIGHT FLIGHT MINISTRY INC,FL,593150545,505319,1992,5,30,505280,0,39,0,505319,0,0,165896,0,311174,477070,28249,36505,15904,175796,204046,0,0,GUESSING: EILEEN LEDGERWOOD,DIRECTOR,0,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800389349301220_public.xml,990,2016,PASADEART ALLIANCE,CA,237429349,504957,1955,0,170,221876,135175,47531,29313,433895,325000,0,0,0,131781,456781,-22886,13379,1996,730264,707378,0,0,CLARE TAYBACK,PRESIDENT,0,0
2.0183E+17,https://s3.amazonaws.com/irs-form-990/201830459349301533_public.xml,990,2016,Center for Healthcare Education and Simulation Inc,WI,271081808,504312,2009,0,6,8800,495512,0,0,504312,0,0,0,0,454995,454995,49317,65935,38263,218173,267490,0,0,Randy Malmquist,President,0,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349308487_public.xml,990,2016,AVITA HEALTH FOUNDATION,OH,200934451,504023,2004,0,10,377025,0,9553,58063,444641,257864,0,0,0,147339,405203,39438,1554,21381,986519,1121468,0,0,JERRY MORASKO,PRESIDENT/CEO,0,0
2.01811E+17,https://s3.amazonaws.com/irs-form-990/201810519349300896_public.xml,990,2017,Pine Island Post 136 Inc,FL,592013624,503991,1982,7,75,24760,6840,91,192318,224009,4057,0,82878,0,117179,204114,19895,2055,2446,622359,667016,0,0,GUESSING: TOM LEWIS,Commander,0,0
2.01744E+17,https://s3.amazonaws.com/irs-form-990/201743559349300614_public.xml,990,2016,SCIENCE FICTION AND FANTASY WRITERS OF AMERICA,CT,461973968,503119,2013,1,225,226728,263366,13025,0,503119,43932,0,80926,0,194644,319502,183617,3775,9623,1233063,1412593,0,0,CAT RAMBO,PRESIDENT,0,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800089349300910_public.xml,990,2016,LEE COUNTY COUNCIL OF AGING,SC,570620247,502790,0,12,0,453635,0,15,49140,502790,0,0,110130,0,364391,474521,28269,31501,33392,524118,552387,0,0,GUESSING: LUCY ANDERSON,ADVISOR,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723199349308087_public.xml,990,2016,Southeastern Colorado Area Health Education Center for Rural Colorado's Hea,CO,840778162,502279,1978,12,0,352897,126822,22560,0,502279,0,0,311188,0,194949,506137,-3858,501310,254713,715880,738877,0,0,KATHY BROWN RN MS MED NP,President,0,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743199349319714_public.xml,990,2016,TZIDKAS RACHEL SKULEN HACHNASOS KALLA INC,NY,113247130,502211,1995,0,0,502081,0,130,0,502211,545915,0,0,0,33987,579902,-77691,96466,82466,231601,153910,0,0,GUESSING: NECHUMA KLUGHAUPT,DIRECTOR,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349306360_public.xml,990,2016,ALPHA DELTA PI UPSILON CHAPTER HOUSE CORPORATION,AL,910233764,502099,1935,13,0,0,502077,22,0,502099,0,0,51405,0,345244,396649,105450,79454,57240,540584,646034,0,0,JEN DAY,PRESIDENT,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349306595_public.xml,990,2017,LITTLE SHELL TRIBE OF CHIPPEWA INDI,MT,810389273,501490,0,3,0,159014,203013,500,37302,399829,0,0,70330,0,250193,320523,79306,662503,634060,559159,638465,0,0,GUESSING: GERALD GRAY,CHAIRMAN,0,0
2.01811E+17,https://s3.amazonaws.com/irs-form-990/201810689349301211_public.xml,990,2017,AMERICAN CONCRETE INSTITUTE NORTHERN CALIFORNIA CHAPTER,CA,946088840,501331,1984,1,24,0,474616,325,380,475321,11832,0,72410,0,337114,421356,53965,4873,2580,253279,307244,0,0,TIM DAUST,President,0,0
2.01712E+17,https://s3.amazonaws.com/irs-form-990/201711729349300306_public.xml,990,2016,BIENVENU COUNSELING SERVICES INC,LA,721436201,501220,1999,12,0,29141,391575,0,64604,485320,0,0,416070,0,82881,498951,-13631,8585,18286,16986,3355,0,1,DUDLEY BIENVENU,President,108000,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703199349316555_public.xml,990,2016,BUSINESS MATCHMAKING INC,CA,562379557,500910,2003,0,0,500910,0,0,0,500910,0,0,0,0,431449,431449,69461,0,39311,1030788,1100249,0,0,CHARLES ASHMAN,President,0,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800479349300620_public.xml,990,2017,VINTON INDUSTRIES INCORPORATED,OH,311355096,500820,1987,51,20,0,500820,0,0,500820,0,0,424976,0,112312,537288,-36468,1138,520,175813,139345,0,0,MARCUS GAMES,PRESIDENT,0,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800229349301200_public.xml,990,2016,Western Building Material Assoc,WA,910469200,499935,1944,3,0,17259,384521,19184,30653,451617,0,0,118601,0,326629,445230,6387,94342,52990,467304,557867,0,0,Charley Miller,Immediate Past President,0,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743179349301244_public.xml,990,2016,OPERATIVE PLASTERERS&CMNT MSNS 926,OH,274383748,499493,2011,6,0,0,496708,1359,1426,499493,0,0,433813,0,120250,554063,-54570,86791,85239,537768,483198,0,0,WESLEY L LANDER,PRESIDENT,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349301845_public.xml,990,2016,WAREHAM EARLY CHILDHOOD EDUCATION AND DEVELOPMENT CORPORATION,MA,42716621,498796,1980,10,0,492364,5821,548,63,498796,0,0,329110,0,268383,597493,-98697,278698,210483,636613,537916,0,0,BONNIE HERZOG,PRESIDENT,0,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349302712_public.xml,990,2016,Junior Achievement of Northwestern Ohio,OH,344430363,498620,1946,3,1100,432529,0,14724,551,447804,63315,0,219060,0,221626,504001,-56197,50575,69322,435800,388748,0,0,jeffrey D bosch,president,120487,0
2.0182E+17,https://s3.amazonaws.com/irs-form-990/201820369349300632_public.xml,990,2016,CHELMSFORD HOUSING ELDER PARTNERSHIP INC,MA,311758237,498449,2000,0,0,244169,236574,582,17124,498449,0,0,0,0,607811,607811,-109362,728452,737264,3854461,3745099,0,0,DENISE MARCAURELLE,PRESIDENT (A,0,0
2.01733E+17,https://s3.amazonaws.com/irs-form-990/201733189349310743_public.xml,990,2016,VIRGINIA CHIROPRACTIC ASSOCIATION INC,VA,541433173,497945,1925,6,55,4775,484727,119,8324,497945,2500,0,201673,0,266944,471117,26828,9706,4959,64043,90871,0,0,DR DAVID B DOLBERG,PRESIDENT,0,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703179349306195_public.xml,990,2016,SUFFOLK AHRC INC,NY,112607782,497859,1979,2,0,47000,445689,-234752,-10544,247393,0,0,4368,0,465631,469999,-222606,733571,829750,706277,483671,0,0,Duffy Mich,PRESIDENT,0,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743129349301204_public.xml,990,2016,TRAVIS COUNTY SHERIFFS DEPT BROWN SANTA CONTINGENCY FUND,TX,742486417,497722,1987,0,1700,483033,0,340,13557,496930,0,0,0,0,455382,455382,41548,0,0,191879,233427,0,0,GUESSING: TRAVIS LOCKHART,DIRECTOR,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349306570_public.xml,990,2016,TECH FOUNDRY INC,MA,464389001,497679,2013,9,27,303406,194105,0,168,497679,0,0,268280,0,263126,531406,-33727,11,15975,277101,243374,0,0,DELCIE D BEAN IV,PRESIDENT &,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723399349300862_public.xml,990,2016,VETERANS OF FOREIGN WARS POST 4256,FL,596156233,497587,1959,12,0,1777,0,205,334227,336209,0,5162,62749,0,172225,240136,96073,0,0,170804,266877,0,0,GUESSING: RONALD D MILLS,COMMANDER,0,0
2.0182E+17,https://s3.amazonaws.com/irs-form-990/201820439349301632_public.xml,990,2016,Visit Vacaville,CA,201430959,497228,2004,5,20,0,493246,2,-1979,491269,0,0,196608,0,281830,478438,12831,4713,10315,117561,130392,0,0,Melyssa Laughlin,President & CEO,85280,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713199349312776_public.xml,990,2016,KEEA Energy Education Fund,PA,233007497,497072,1999,0,13,492500,0,0,4572,497072,0,0,158980,0,104140,263120,233952,31492,16834,268670,502623,0,0,Rich Selverian,President,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723119349302972_public.xml,990,2016,BLUE HILL COUNTRY CLUB INC,ME,10206386,496864,1904,20,0,15110,452439,371,19551,487471,0,0,186546,0,306700,493246,-5775,607207,578607,1490050,1494405,0,0,LEE BUCK,PRESIDENT,0,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743189349311464_public.xml,990,2016,A CHILD BECOMES PRESCHOOL,WA,911692244,496800,1995,24,0,0,496786,14,0,496800,0,0,373173,0,177821,550994,-54194,0,676,233815,179621,0,1,GUESSING: MICHELLE NEAL,DIRECTOR,108195,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349307857_public.xml,990,2016,The Lima Community Foundation,OH,346577091,496141,1965,0,0,301741,0,194400,0,496141,130961,0,26000,0,36135,193096,303045,0,0,4097147,4654034,0,0,John W MacDonell,President,0,0
2.01734E+17,https://s3.amazonaws.com/irs-form-990/201733549349300403_public.xml,990,2016,CAPE FEAR REGIONAL BUREAU FOR COMMUNITY ACTION INC,NC,561769221,496044,1992,6,0,496044,0,0,0,496044,0,0,298548,0,148808,447356,48688,40446,0,2018,50706,0,0,GUESSING: MATTHEW ROUSE JR,CHAIRPERSON,0,0
2.0181E+17,https://s3.amazonaws.com/irs-form-990/201810169349301426_public.xml,990,2016,BRAWLEY CATTLE CALL RODEO COMMITTEE INC,CA,330474436,496037,0,0,0,0,494347,1690,0,496037,0,0,0,0,494347,494347,1690,326361,391609,301255,302945,0,0,GUESSING: DAN WILLIAMS,Director,0,0
2.0184E+17,https://s3.amazonaws.com/irs-form-990/201840339349300049_public.xml,990,2016,Structural Engineers Assn of California,CA,946107736,495970,1958,0,0,0,492746,3224,0,495970,0,0,0,0,454979,454979,40991,55734,127122,375516,416507,0,0,KELLY COBEEN,PAST PRESIDENT,0,0
2.0184E+17,https://s3.amazonaws.com/irs-form-990/201840459349301194_public.xml,990,2016,FRANCIS HOUSE INC,FL,592999484,495963,1990,21,3,439620,12900,0,39331,491851,48490,0,324789,0,94792,468071,23780,217770,0,817800,0,0,0,MARC BETTS,PRESIDENT,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723479349300407_public.xml,990,2016,NAMI OF MISSOURI,MO,431398666,495719,0,12,349,208671,275008,158,-5030,478807,0,0,284306,0,188915,473221,5586,27088,25427,193818,199404,0,0,LESLIE JOSLYN,PRESIDENT &,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723199349308077_public.xml,990,2016,NANCY YEARY WOMEN'S CANCER RESEARCH FOUNDATION,CA,330865870,495421,1999,3,0,130539,171600,3115,31438,336692,0,0,295162,0,125784,420946,-84254,35791,27201,145379,61125,0,1,JOHN PAUL MICHA MD,PRESIDENT,0,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713179349302216_public.xml,990,2016,Athens Area Chamber of Commerce Inc,GA,580144673,495143,1903,6,66,260293,0,6,234844,495143,0,0,190006,0,339971,529977,-34834,790681,771349,342346,317966,0,1,Doc Eldridge,President & CEO,102057,0
2.0181E+17,https://s3.amazonaws.com/irs-form-990/201810469349300116_public.xml,990,2016,ROCKINGHAM EDUCATIONAL FOUNDATION INC,VA,541735837,494973,1994,0,200,220483,0,22220,10845,253548,133851,0,39651,0,41227,214729,38819,2500,7320,1454998,1563421,0,0,LEOSBORNE,PAST PRESIDENT,0,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713139349303576_public.xml,990,2016,Angelina County Fair Foundation,TX,460847210,493673,2012,0,0,0,491188,0,885,492073,18000,0,0,0,484179,502179,-10106,0,0,232289,222423,0,0,GUESSING: Todd Kassaw,Chairman,0,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349303522_public.xml,990,2017,WORKING FOR WISCONSIN INC,WI,815035626,493029,2017,0,0,493029,0,0,0,493029,0,0,0,0,403975,403975,89054,0,0,0,89054,0,0,JOHN SCHMITT,PRESIDENT,0,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713499349300311_public.xml,990,2016,HOPE ENTERPRISES OF AMERICA INC,FL,593501048,492306,1998,0,0,1266,490270,0,770,492306,0,0,83218,0,392505,475723,16583,143041,160997,-111374,-94791,0,0,GUESSING: ALEXANDER CASATELLI,EXECUTIVE DIRECTOR,28600,0
2.0181E+17,https://s3.amazonaws.com/irs-form-990/201810259349300741_public.xml,990,2016,CREATIVE LEARNING FOR CHILDREN INC,MA,42762852,492284,1981,2,14,0,485739,-6555,-2910,476274,5221,0,83313,0,393140,481674,-5400,8217,19006,20654,23508,0,0,JANIS BARON,PRESIDENT/TREAS,68538,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821159349300447_public.xml,990,2017,MASSACHUSETTS FARM WINERIES AND GROWERS ASSN,MA,331158670,492174,2007,14,26,44632,0,0,138016,182648,0,0,131347,0,88458,219805,-37157,222873,277466,-112053,-149210,0,0,DAVID ROBERTS,PRESIDENT,0,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713199349313016_public.xml,990,2016,Palmer Drug Abuse Program Midland Texas Incorporated,TX,751847433,491857,1982,12,12,451567,10224,934,8533,471258,0,0,383364,0,144912,528276,-57018,54562,55448,491653,434635,0,0,GUESSING: CATHY FOWLER,Vice-Chair,0,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743189349309584_public.xml,990,2016,LAST CALL FOUNDATION INC,MA,465415002,491472,2014,0,0,155484,0,1234,291389,448107,70462,0,0,0,135373,205835,242272,27105,27318,117984,360256,0,0,KATHY CROSBY-BELL,PRESIDENT,0,0
2.01743E+17,https://s3.amazonaws.com/irs-form-990/201743179349302914_public.xml,990,2016,DOWNTOWN VISALIA PROPERTY OWNER'S ASSOCIATION INC,CA,273687294,490911,2010,0,17,0,370000,288,120623,490911,0,0,0,0,484179,484179,6732,0,0,211248,217980,0,0,GUESSING: ANIL CHAGAN,PAST CHAIR,0,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713199349312926_public.xml,990,2016,WAYNE COUNTY HISTORICAL MUSEUM INC,IN,350899077,490727,1930,6,0,157001,16475,32727,41458,247661,0,0,113154,0,104301,217455,30206,3872,4126,1392050,1449182,0,0,EUGENE CRUZ URIBE,PRESIDENT,0,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703399349300040_public.xml,990,2016,STEPHENS CITY FIRE AND RESCUE COMPANY INC,VA,546048742,490622,1986,0,24,238117,238972,67,6761,483917,0,0,0,0,468821,468821,15096,466719,959053,481019,496115,0,0,DAVID M FOLEY II,PRESIDENT,0,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349308387_public.xml,990,2016,METROPOLITAN ENSEMBLE THEATRE,MO,202576174,490360,2005,3,80,271015,182772,38,23933,477758,0,0,137507,0,335269,472776,4982,603868,608320,-27086,62429,0,0,ALAN TILSON,PRESIDENT,0,0
2.0182E+17,https://s3.amazonaws.com/irs-form-990/201820089349300562_public.xml,990,2016,Beans and Rice Inc,VA,541851247,490323,1997,28,300,256960,195568,1791,36004,490323,72415,0,180478,0,163846,416739,73584,483380,381878,175859,249443,0,0,Jeff Irby,President,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349301695_public.xml,990,2016,WTFS HOUSING ASSOCIATION INC,TN,621846036,490012,2000,0,2,0,443059,5085,41868,490012,0,0,0,0,421020,421020,68992,2057684,1739909,1517581,1582348,0,0,MORRIS JONES,PRESIDENT,0,0
2.01713E+17,https://s3.amazonaws.com/irs-form-990/201713199349300241_public.xml,990,2016,EPILEPSY FOUNDATION OF WESTERN OHIO,OH,310920600,489608,1975,6,240,271690,0,0,0,271690,1000,0,136741,0,148294,286035,-14345,117500,117632,-22080,-36425,0,0,GUESSING: DAVID BROWN,CHAIR,0,0
2.0181E+17,https://s3.amazonaws.com/irs-form-990/201810109349300636_public.xml,990,2016,Vermont Youth Soccer Association,VT,30296869,488922,1990,5,3,0,488324,598,0,488922,0,0,98994,0,395863,494857,-5935,3507,5274,264284,257215,0,0,GUESSING: ED DEMULDER,Prsident,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349302295_public.xml,990,2017,Louisville Bar Foundation Inc,KY,311040473,488914,1981,0,30,59628,0,128445,9243,197316,143853,0,0,0,35062,178915,18401,47921,350,2685730,2950256,0,0,John L Tate,Past President,0,0
2.01723E+17,https://s3.amazonaws.com/irs-form-990/201723199349317387_public.xml,990,2016,MOTHER BROOK ARTS AND COMMUNITY CENTER,MA,454631121,488767,2012,1,0,292061,47137,0,134564,473762,0,0,85812,0,176208,262020,211742,530992,147353,111084,322826,0,0,GUESSING: SARAH MACDONALD,BOARD CHAIR,0,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349308587_public.xml,990,2017,MEADOWINDS INC,ID,203524065,488467,0,0,3,488308,0,159,0,488467,23537,0,0,0,39600,63137,425330,5994,1375,837665,1262995,0,0,CHARLENE I BRANNON,President & CEO,0,0
2.01704E+17,https://s3.amazonaws.com/irs-form-990/201703529349300770_public.xml,990,2016,JOHNNY APPLESEED TRAIL ASSOCIATION INC,MA,43318533,488248,1996,0,0,257649,78279,381,53251,389560,0,0,0,0,474383,474383,-84823,77944,105450,152985,68162,0,0,ROY NASCIMENTO,PRESIDENT/TREASURER,139125,0
2.0183E+17,https://s3.amazonaws.com/irs-form-990/201830439349301643_public.xml,990,2016,EARLY CHILDHOOD PARTNERS INC,CO,205352983,487833,2006,3,5,286667,201166,0,0,487833,6730,0,176248,0,184852,367830,120003,4064,4688,97271,217274,0,0,KRISTI GREMS,PRESIDENT,0,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703189349313255_public.xml,990,2016,THORNDALE VOLUNTEER FIRE CO INC,PA,231328776,487396,1939,12,45,234362,133369,64,47216,415011,0,0,128314,0,380687,509001,-93990,447744,408198,343782,292637,0,0,MILES ARNOLD III,PRESIDENT,0,0
2.0183E+17,https://s3.amazonaws.com/irs-form-990/201830169349300248_public.xml,990,2016,ORCHARD VIEW ELDERLY HOUSING INC,MA,222621294,487012,1985,0,4,0,477169,1720,8123,487012,0,0,0,0,515017,515017,-28005,3053171,2754679,-806666,-834671,0,0,GORDON PILGRIM,PRESIDENT/TREASURER,0,0
2.01733E+17,https://s3.amazonaws.com/irs-form-990/201733199349318593_public.xml,990,2016,KESWICK HUNT CLUB,VA,540271364,486985,1986,4,20,126268,240661,0,120056,486985,0,0,161126,0,291535,452661,34324,30491,27628,185424,219748,0,0,TOM ESTES,PRESIDENT,0,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800329349300400_public.xml,990,2016,International Atherosclerosis Society,TX,232099003,486300,1980,0,0,479244,6500,556,0,486300,29507,0,0,0,308738,338245,148055,226178,106986,517620,888823,0,0,Yuji Matsuzawa,President,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349301045_public.xml,990,2017,UNITED UNION OF ROOFERS LOCAL,CT,60473057,486249,0,0,0,445940,0,15135,0,461075,0,100663,129433,0,213386,443482,17593,16243,9320,815013,844594,0,0,JEFFREY NAGY,PRESIDENT,3519,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800089349300010_public.xml,990,2016,MARION CHAMBER OF COMMERCE,IA,270607115,486089,2009,5,50,218763,244192,390,22744,486089,0,0,165230,0,288909,454139,31950,12007,7225,257463,299113,0,0,JILL ACKERMAN,PRESIDENT,0,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349308772_public.xml,990,2016,AFFORDABLE HOUSING SOLUTIONS INC,SD,460348562,485339,1978,1,0,1525,482685,1129,0,485339,0,0,86821,0,494874,581695,-96356,4440669,5403613,958804,862448,0,0,KEITH W THOMPSON,PRESIDENT,0,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703179349305555_public.xml,990,2016,WESTERN WAYNE COUNTY CONSERVATION ASSOC,MI,381967343,485276,0,23,0,0,304802,28632,26351,359785,0,0,99087,0,190865,289952,69833,0,0,1223233,1306024,0,0,BOB HAVILAND,PAST PRES,0,0
2.018E+17,https://s3.amazonaws.com/irs-form-990/201800089349301385_public.xml,990,2016,PERSONAL ENRICHMENT PROGRAM INC,CA,510513057,485243,2004,4,8,0,485243,0,0,485243,0,0,151830,0,326880,478710,6533,10218,2924,13215,19748,0,0,PAUL FOXSON,President,43170,0
2.01703E+17,https://s3.amazonaws.com/irs-form-990/201703199349316515_public.xml,990,2016,AMERICAS HEALTH FOUNDATION,DC,453048929,484990,2011,0,7,482500,2490,0,0,484990,0,0,58411,0,508404,566815,-81825,0,0,207974,126149,0,0,RICHARD SALVATIERRA,PRESIDENT,54260,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349306615_public.xml,990,2017,Relentless Volleyball Club Inc,CO,465528854,484972,2014,0,0,0,479386,0,-2196,477190,0,0,0,0,493701,493701,-16511,10823,22954,55759,39248,0,0,Jason Smith,President,0,0
2.01821E+17,https://s3.amazonaws.com/irs-form-990/201821349349308052_public.xml,990,2017,WALL SOCCER CLUB INC,NJ,237411936,484723,1968,0,0,8550,461759,564,13850,484723,0,0,0,0,376125,376125,108598,606056,523158,429470,538068,0,0,DAN HYDE,PRESIDENT,0,0
2.01801E+17,https://s3.amazonaws.com/irs-form-990/201801349349303785_public.xml,990,2017,MOBILE MEMORIAL GARDENS INC CEMETERY AUTH ENDOWMENT CARE TRUST,AL,426628102,483858,2002,0,0,83745,0,81811,0,165556,19365,0,0,0,11861,31226,134330,4449,4203,1158700,1333639,0,0,BRIAN SHAKE,PRESIDENT,104318,0
2.01704E+17,https://s3.amazonaws.com/irs-form-990/201703559349301015_public.xml,990,2016,PRIDE CENTER OF STATEN ISLAND INC,NY,463358895,483580,2013,7,5,388842,94738,0,0,483580,0,0,307043,0,190308,497351,-13771,151780,28587,327841,314070,0,1,GUESSING: GANINE GAMBALE,DIRECTOR/CHAIRMAN,0,0
